"metadata__language","metadata__transactionId","metadata__version","metadata__fromDate","metadata__toDate","metadata__station","metadata__status_code","metadata__message","actualWeatherData__date","actualWeatherData__time","actualWeatherData__temperature","actualWeatherData__relativeHumidity"
"","","","","","","","","2022-01-27","06:15:00","19.6","99.0"
"","","","","","","","","2022-01-27","06:30:00","19.6","99.0"
"","","","","","","","","2022-01-27","06:45:00","19.5","99.0"
"","","","","","","","","2022-01-27","07:00:00","19.6","99.0"
"","","","","","","","","2022-01-27","07:15:00","19.9","99.0"
"","","","","","","","","2022-01-27","07:30:00","20.0","99.0"
"","","","","","","","","2022-01-27","07:45:00","20.0","99.0"
"","","","","","","","","2022-01-27","08:00:00","20.1","99.0"
"","","","","","","","","2022-01-27","08:15:00","20.3","99.0"
"","","","","","","","","2022-01-27","08:30:00","20.5","99.0"
"","","","","","","","","2022-01-27","08:45:00","20.8","99.0"
"","","","","","","","","2022-01-27","09:00:00","21.1","99.0"
"","","","","","","","","2022-01-27","09:15:00","21.6","93.0"
"","","","","","","","","2022-01-27","09:30:00","22.0","94.0"
"","","","","","","","","2022-01-27","09:45:00","22.4","82.0"
"","","","","","","","","2022-01-27","10:00:00","23.0","71.0"
"","","","","","","","","2022-01-27","10:15:00","23.6","64.0"
"","","","","","","","","2022-01-27","10:30:00","23.4","62.0"
"","","","","","","","","2022-01-27","10:45:00","23.6","61.0"
"","","","","","","","","2022-01-27","11:00:00","24.4","58.0"
"","","","","","","","","2022-01-27","11:15:00","25.1","49.0"
"","","","","","","","","2022-01-27","11:30:00","25.3","46.0"
"","","","","","","","","2022-01-27","11:45:00","24.9","50.0"
"","","","","","","","","2022-01-27","12:00:00","25.6","45.0"
"","","","","","","","","2022-01-27","12:15:00","25.8","44.0"
"","","","","","","","","2022-01-27","12:30:00","26.2","42.0"
"","","","","","","","","2022-01-27","12:45:00","25.8","41.0"
"","","","","","","","","2022-01-27","13:00:00","26.2","35.0"
"","","","","","","","","2022-01-27","13:15:00","26.7","34.0"
"","","","","","","","","2022-01-27","13:30:00","27.3","30.0"
"","","","","","","","","2022-01-27","13:45:00","27.6","36.0"
"","","","","","","","","2022-01-27","14:00:00","27.6","36.0"
"","","","","","","","","2022-01-27","14:15:00","27.4","34.0"
"","","","","","","","","2022-01-27","14:30:00","27.1","39.0"
"","","","","","","","","2022-01-27","14:45:00","26.5","47.0"
"","","","","","","","","2022-01-27","15:15:00","27.0","43.0"
"","","","","","","","","2022-01-27","15:30:00","26.9","44.0"
"","","","","","","","","2022-01-27","15:45:00","26.6","55.0"
"","","","","","","","","2022-01-27","16:00:00","25.7","67.0"
"","","","","","","","","2022-01-27","16:15:00","26.0","63.0"
"","","","","","","","","2022-01-27","16:30:00","25.1","69.0"
"","","","","","","","","2022-01-27","16:45:00","24.5","74.0"
"","","","","","","","","2022-01-27","17:00:00","24.2","76.0"
"","","","","","","","","2022-01-27","17:15:00","23.7","82.0"
"","","","","","","","","2022-01-27","17:30:00","23.4","84.0"
"","","","","","","","","2022-01-27","17:45:00","23.2","83.0"
"","","","","","","","","2022-01-27","18:00:00","23.1","78.0"
"","","","","","","","","2022-01-27","18:15:00","23.0","77.0"
"","","","","","","","","2022-01-27","18:30:00","23.0","74.0"
"","","","","","","","","2022-01-27","18:45:00","23.0","77.0"
"","","","","","","","","2022-01-27","19:00:00","23.0","72.0"
"","","","","","","","","2022-01-27","19:15:00","22.8","72.0"
"","","","","","","","","2022-01-27","19:30:00","23.0","70.0"
"","","","","","","","","2022-01-27","19:45:00","23.0","73.0"
"","","","","","","","","2022-01-27","20:00:00","22.8","77.0"
"","","","","","","","","2022-01-27","20:15:00","22.7","79.0"
"","","","","","","","","2022-01-27","20:30:00","22.6","80.0"
"","","","","","","","","2022-01-27","20:45:00","22.5","88.0"
"","","","","","","","","2022-01-27","21:00:00","22.4","86.0"
"","","","","","","","","2022-01-27","21:15:00","22.3","83.0"
"","","","","","","","","2022-01-27","21:30:00","22.0","87.0"
"","","","","","","","","2022-01-27","21:45:00","21.7","91.0"
"","","","","","","","","2022-01-27","22:00:00","21.5","93.0"
"","","","","","","","","2022-01-27","22:15:00","21.1","96.0"
"","","","","","","","","2022-01-27","22:30:00","20.5","99.0"
"","","","","","","","","2022-01-27","22:45:00","20.0","99.0"
"","","","","","","","","2022-01-27","23:00:00","19.8","99.0"
"","","","","","","","","2022-01-27","23:15:00","19.7","99.0"
"","","","","","","","","2022-01-27","23:30:00","19.6","99.0"
"","","","","","","","","2022-01-27","23:45:00","19.8","99.0"
"","","","","","","","","2022-01-28","00:00:00","19.6","99.0"
"","","","","","","","","2022-01-28","00:15:00","19.4","99.0"
"","","","","","","","","2022-01-28","00:30:00","19.4","99.0"
"","","","","","","","","2022-01-28","00:45:00","19.2","99.0"
"","","","","","","","","2022-01-28","01:00:00","19.2","99.0"
"","","","","","","","","2022-01-28","01:15:00","19.1","99.0"
"","","","","","","","","2022-01-28","01:30:00","19.3","99.0"
"","","","","","","","","2022-01-28","01:45:00","19.8","99.0"
"","","","","","","","","2022-01-28","02:00:00","20.3","99.0"
"","","","","","","","","2022-01-28","02:15:00","21.0","99.0"
"","","","","","","","","2022-01-28","02:30:00","21.2","99.0"
"","","","","","","","","2022-01-28","02:45:00","21.2","99.0"
"","","","","","","","","2022-01-28","03:00:00","21.1","99.0"
"","","","","","","","","2022-01-28","03:15:00","21.3","95.0"
"","","","","","","","","2022-01-28","03:30:00","21.2","95.0"
"","","","","","","","","2022-01-28","03:45:00","21.1","95.0"
"","","","","","","","","2022-01-28","04:00:00","21.2","88.0"
"","","","","","","","","2022-01-28","04:15:00","21.2","88.0"
"","","","","","","","","2022-01-28","04:30:00","21.1","87.0"
"","","","","","","","","2022-01-28","04:45:00","21.0","87.0"
"","","","","","","","","2022-01-28","05:00:00","21.2","80.0"
"","","","","","","","","2022-01-28","05:15:00","21.2","80.0"
"","","","","","","","","2022-01-28","05:30:00","21.2","76.0"
"","","","","","","","","2022-01-28","05:45:00","21.1","75.0"
"","","","","","","","","2022-01-28","06:00:00","21.0","74.0"
"","","","","","","","","2022-01-28","06:15:00","20.8","76.0"
"","","","","","","","","2022-01-28","06:30:00","20.8","76.0"
"","","","","","","","","2022-01-28","06:45:00","20.7","87.0"
"","","","","","","","","2022-01-28","07:00:00","20.7","83.0"
"","","","","","","","","2022-01-28","07:15:00","20.7","81.0"
"","","","","","","","","2022-01-28","07:30:00","20.7","82.0"
"","","","","","","","","2022-01-28","07:45:00","20.6","78.0"
"","","","","","","","","2022-01-28","08:00:00","20.8","76.0"
"","","","","","","","","2022-01-28","08:15:00","21.2","68.0"
"","","","","","","","","2022-01-28","08:30:00","21.4","66.0"
"","","","","","","","","2022-01-28","08:45:00","21.5","66.0"
"","","","","","","","","2022-01-28","09:00:00","21.8","65.0"
"","","","","","","","","2022-01-28","09:15:00","22.7","61.0"
"","","","","","","","","2022-01-28","09:30:00","23.0","59.0"
"","","","","","","","","2022-01-28","09:45:00","23.1","58.0"
"","","","","","","","","2022-01-28","10:00:00","23.5","58.0"
"","","","","","","","","2022-01-28","10:15:00","23.8","58.0"
"","","","","","","","","2022-01-28","10:30:00","24.3","56.0"
"","","","","","","","","2022-01-28","10:45:00","24.7","55.0"
"","","","","","","","","2022-01-28","11:00:00","24.9","52.0"
"","","","","","","","","2022-01-28","11:15:00","25.3","48.0"
"","","","","","","","","2022-01-28","11:30:00","25.8","45.0"
"","","","","","","","","2022-01-28","11:45:00","26.7","43.0"
"","","","","","","","","2022-01-28","12:00:00","26.7","41.0"
"","","","","","","","","2022-01-28","12:15:00","27.3","39.0"
"","","","","","","","","2022-01-28","12:30:00","27.0","37.0"
"","","","","","","","","2022-01-28","12:45:00","27.2","37.0"
"","","","","","","","","2022-01-28","13:00:00","27.5","36.0"
"","","","","","","","","2022-01-28","13:15:00","27.8","33.0"
"","","","","","","","","2022-01-28","13:30:00","28.1","33.0"
"","","","","","","","","2022-01-28","13:45:00","28.4","32.0"
"","","","","","","","","2022-01-28","14:00:00","28.5","31.0"
"","","","","","","","","2022-01-28","14:15:00","28.7","29.0"
"","","","","","","","","2022-01-28","14:30:00","28.9","31.0"
"","","","","","","","","2022-01-28","14:45:00","28.8","27.0"
"","","","","","","","","2022-01-28","15:00:00","29.6","26.0"
"","","","","","","","","2022-01-28","15:15:00","30.0","21.0"
"","","","","","","","","2022-01-28","15:30:00","30.1","22.0"
"","","","","","","","","2022-01-28","15:45:00","29.2","27.0"
"","","","","","","","","2022-01-28","16:00:00","29.0","39.0"
"","","","","","","","","2022-01-28","16:15:00","28.1","41.0"
"","","","","","","","","2022-01-28","16:30:00","27.8","39.0"
"","","","","","","","","2022-01-28","16:45:00","27.5","35.0"
"","","","","","","","","2022-01-28","17:00:00","27.4","33.0"
"","","","","","","","","2022-01-28","17:15:00","27.2","33.0"
"","","","","","","","","2022-01-28","17:30:00","26.6","45.0"
"","","","","","","","","2022-01-28","17:45:00","25.1","86.0"
"","","","","","","","","2022-01-28","18:00:00","24.1","99.0"
"","","","","","","","","2022-01-28","18:15:00","23.8","99.0"
"","","","","","","","","2022-01-28","18:30:00","23.6","99.0"
"","","","","","","","","2022-01-28","18:45:00","23.3","93.0"
"","","","","","","","","2022-01-28","19:00:00","23.3","79.0"
"","","","","","","","","2022-01-28","19:15:00","23.4","73.0"
"","","","","","","","","2022-01-28","19:30:00","23.6","66.0"
"","","","","","","","","2022-01-28","19:45:00","23.6","63.0"
"","","","","","","","","2022-01-28","20:00:00","23.6","60.0"
"","","","","","","","","2022-01-28","20:15:00","23.7","57.0"
"","","","","","","","","2022-01-28","20:30:00","23.7","52.0"
"","","","","","","","","2022-01-28","20:45:00","24.1","46.0"
"","","","","","","","","2022-01-28","21:00:00","24.2","44.0"
"","","","","","","","","2022-01-28","21:15:00","24.4","41.0"
"","","","","","","","","2022-01-28","21:30:00","24.2","43.0"
"","","","","","","","","2022-01-28","21:45:00","24.1","48.0"
"","","","","","","","","2022-01-28","22:00:00","23.7","47.0"
"","","","","","","","","2022-01-28","22:15:00","23.0","44.0"
"","","","","","","","","2022-01-28","22:30:00","22.7","39.0"
"","","","","","","","","2022-01-28","22:45:00","22.7","38.0"
"","","","","","","","","2022-01-28","23:00:00","23.6","40.0"
"","","","","","","","","2022-01-28","23:15:00","23.4","47.0"
"","","","","","","","","2022-01-28","23:30:00","22.8","49.0"
"","","","","","","","","2022-01-28","23:45:00","22.3","59.0"
"","","","","","","","","2022-01-29","00:00:00","22.5","64.0"
"","","","","","","","","2022-01-29","00:15:00","21.5","76.0"
"","","","","","","","","2022-01-29","00:30:00","21.3","83.0"
"","","","","","","","","2022-01-29","00:45:00","21.0","95.0"
"","","","","","","","","2022-01-29","01:00:00","20.5","99.0"
"","","","","","","","","2022-01-29","01:15:00","20.4","99.0"
"","","","","","","","","2022-01-29","01:30:00","20.1","99.0"
"","","","","","","","","2022-01-29","01:45:00","20.2","99.0"
"","","","","","","","","2022-01-29","02:00:00","20.7","91.0"
"","","","","","","","","2022-01-29","02:15:00","20.7","88.0"
"","","","","","","","","2022-01-29","02:30:00","20.5","88.0"
"","","","","","","","","2022-01-29","02:45:00","20.4","92.0"
"","","","","","","","","2022-01-29","03:00:00","20.1","99.0"
"","","","","","","","","2022-01-29","03:15:00","20.0","99.0"
"","","","","","","","","2022-01-29","03:30:00","20.0","99.0"
"","","","","","","","","2022-01-29","03:45:00","20.1","82.0"
"","","","","","","","","2022-01-29","04:00:00","20.3","82.0"
"","","","","","","","","2022-01-29","04:15:00","20.7","79.0"
"","","","","","","","","2022-01-29","04:30:00","21.0","73.0"
"","","","","","","","","2022-01-29","04:45:00","20.6","76.0"
"","","","","","","","","2022-01-29","05:00:00","20.3","76.0"
"","","","","","","","","2022-01-29","05:15:00","20.2","78.0"
"","","","","","","","","2022-01-29","05:30:00","20.4","75.0"
"","","","","","","","","2022-01-29","05:45:00","20.6","71.0"
"","","","","","","","","2022-01-29","06:00:00","20.7","73.0"
"","","","","","","","","2022-01-29","06:15:00","20.4","75.0"
"","","","","","","","","2022-01-29","06:30:00","20.5","75.0"
"","","","","","","","","2022-01-29","06:45:00","20.6","72.0"
"","","","","","","","","2022-01-29","07:00:00","20.6","73.0"
"","","","","","","","","2022-01-29","07:15:00","20.5","71.0"
"","","","","","","","","2022-01-29","07:30:00","20.7","69.0"
"","","","","","","","","2022-01-29","07:45:00","20.6","74.0"
"","","","","","","","","2022-01-29","08:00:00","20.7","72.0"
"","","","","","","","","2022-01-29","08:15:00","20.8","76.0"
"","","","","","","","","2022-01-29","08:30:00","21.0","74.0"
"","","","","","","","","2022-01-29","08:45:00","21.2","72.0"
"","","","","","","","","2022-01-29","09:00:00","21.7","69.0"
"","","","","","","","","2022-01-29","09:15:00","22.9","61.0"
"","","","","","","","","2022-01-29","09:30:00","23.3","61.0"
"","","","","","","","","2022-01-29","09:45:00","23.6","61.0"
"","","","","","","","","2022-01-29","10:00:00","24.1","62.0"
"","","","","","","","","2022-01-29","10:15:00","24.2","57.0"
"","","","","","","","","2022-01-29","10:30:00","24.8","46.0"
"","","","","","","","","2022-01-29","10:45:00","24.8","46.0"
"","","","","","","","","2022-01-29","11:00:00","25.8","40.0"
"","","","","","","","","2022-01-29","11:15:00","26.4","38.0"
"","","","","","","","","2022-01-29","11:30:00","26.7","38.0"
"","","","","","","","","2022-01-29","11:45:00","26.8","37.0"
"","","","","","","","","2022-01-29","12:00:00","27.2","36.0"
"","","","","","","","","2022-01-29","12:15:00","27.5","37.0"
"","","","","","","","","2022-01-29","12:30:00","27.5","37.0"
"","","","","","","","","2022-01-29","12:45:00","27.2","36.0"
"","","","","","","","","2022-01-29","13:00:00","27.5","36.0"
"","","","","","","","","2022-01-29","13:15:00","27.9","33.0"
"","","","","","","","","2022-01-29","13:30:00","28.3","35.0"
"","","","","","","","","2022-01-29","13:45:00","28.3","33.0"
"","","","","","","","","2022-01-29","14:00:00","28.7","33.0"
"","","","","","","","","2022-01-29","14:15:00","28.9","29.0"
"","","","","","","","","2022-01-29","14:30:00","29.1","34.0"
"","","","","","","","","2022-01-29","14:45:00","28.4","39.0"
"","","","","","","","","2022-01-29","15:00:00","28.2","43.0"
"","","","","","","","","2022-01-29","15:15:00","27.8","41.0"
"","","","","","","","","2022-01-29","15:30:00","27.6","45.0"
"","","","","","","","","2022-01-29","15:45:00","28.1","46.0"
"","","","","","","","","2022-01-29","16:00:00","28.1","47.0"
"","","","","","","","","2022-01-29","16:15:00","27.9","50.0"
"","","","","","","","","2022-01-29","16:30:00","26.9","64.0"
"","","","","","","","","2022-01-29","16:45:00","26.5","63.0"
"","","","","","","","","2022-01-29","17:00:00","26.2","70.0"
"","","","","","","","","2022-01-29","17:15:00","25.6","77.0"
"","","","","","","","","2022-01-29","17:30:00","25.3","72.0"
"","","","","","","","","2022-01-29","17:45:00","25.0","76.0"
"","","","","","","","","2022-01-29","18:00:00","24.5","77.0"
"","","","","","","","","2022-01-29","18:15:00","24.1","80.0"
"","","","","","","","","2022-01-29","18:30:00","23.8","77.0"
"","","","","","","","","2022-01-29","18:45:00","23.7","71.0"
"","","","","","","","","2022-01-29","19:00:00","23.8","66.0"
"","","","","","","","","2022-01-29","19:15:00","23.8","57.0"
"","","","","","","","","2022-01-29","19:30:00","23.7","58.0"
"","","","","","","","","2022-01-29","19:45:00","23.7","59.0"
"","","","","","","","","2022-01-29","20:00:00","23.6","60.0"
"","","","","","","","","2022-01-29","20:15:00","23.5","60.0"
"","","","","","","","","2022-01-29","20:30:00","23.6","57.0"
"","","","","","","","","2022-01-29","20:45:00","23.8","49.0"
"","","","","","","","","2022-01-29","21:00:00","23.9","43.0"
"","","","","","","","","2022-01-29","21:15:00","23.9","42.0"
"","","","","","","","","2022-01-29","21:30:00","23.7","40.0"
"","","","","","","","","2022-01-29","21:45:00","23.7","38.0"
"","","","","","","","","2022-01-29","22:00:00","23.7","36.0"
"","","","","","","","","2022-01-29","22:15:00","23.3","41.0"
"","","","","","","","","2022-01-29","22:30:00","22.5","42.0"
"","","","","","","","","2022-01-29","22:45:00","22.2","42.0"
"","","","","","","","","2022-01-29","23:00:00","21.7","55.0"
"","","","","","","","","2022-01-29","23:15:00","21.2","68.0"
"","","","","","","","","2022-01-29","23:30:00","20.9","66.0"
"","","","","","","","","2022-01-29","23:45:00","20.7","53.0"
"","","","","","","","","2022-01-30","00:00:00","20.6","48.0"
"","","","","","","","","2022-01-30","00:15:00","20.2","49.0"
"","","","","","","","","2022-01-30","00:30:00","20.2","53.0"
"","","","","","","","","2022-01-30","00:45:00","20.5","67.0"
"","","","","","","","","2022-01-30","01:00:00","20.4","84.0"
"","","","","","","","","2022-01-30","01:15:00","20.2","81.0"
"","","","","","","","","2022-01-30","01:30:00","20.3","83.0"
"","","","","","","","","2022-01-30","01:45:00","20.0","93.0"
"","","","","","","","","2022-01-30","02:00:00","20.5","75.0"
"","","","","","","","","2022-01-30","02:15:00","20.2","83.0"
"","","","","","","","","2022-01-30","02:30:00","20.0","92.0"
"","","","","","","","","2022-01-30","02:45:00","19.6","99.0"
"","","","","","","","","2022-01-30","03:00:00","19.3","99.0"
"","","","","","","","","2022-01-30","03:15:00","19.3","99.0"
"","","","","","","","","2022-01-30","03:30:00","20.1","99.0"
"","","","","","","","","2022-01-30","03:45:00","20.3","99.0"
"","","","","","","","","2022-01-30","04:00:00","20.1","99.0"
"","","","","","","","","2022-01-30","04:15:00","19.7","99.0"
"","","","","","","","","2022-01-30","04:30:00","20.0","99.0"
"","","","","","","","","2022-01-30","04:45:00","19.7","99.0"
"","","","","","","","","2022-01-30","05:00:00","19.9","99.0"
"","","","","","","","","2022-01-30","05:15:00","20.6","83.0"
"","","","","","","","","2022-01-30","05:30:00","20.1","99.0"
"","","","","","","","","2022-01-30","05:45:00","19.8","99.0"
"","","","","","","","","2022-01-30","06:00:00","19.8","99.0"
"","","","","","","","","2022-01-30","06:15:00","20.0","99.0"
"","","","","","","","","2022-01-30","06:30:00","20.0","99.0"
"","","","","","","","","2022-01-30","06:45:00","19.8","96.0"
"","","","","","","","","2022-01-30","07:00:00","19.8","87.0"
"","","","","","","","","2022-01-30","07:15:00","19.7","76.0"
"","","","","","","","","2022-01-30","07:30:00","19.6","67.0"
"","","","","","","","","2022-01-30","07:45:00","20.0","65.0"
"","","","","","","","","2022-01-30","08:00:00","20.0","68.0"
"","","","","","","","","2022-01-30","08:15:00","20.4","69.0"
"","","","","","","","","2022-01-30","08:30:00","20.7","74.0"
"","","","","","","","","2022-01-30","08:45:00","21.2","65.0"
"","","","","","","","","2022-01-30","09:00:00","22.2","64.0"
"","","","","","","","","2022-01-30","09:15:00","23.0","57.0"
"","","","","","","","","2022-01-30","09:30:00","23.7","53.0"
"","","","","","","","","2022-01-30","09:45:00","23.6","56.0"
"","","","","","","","","2022-01-30","10:00:00","23.4","61.0"
"","","","","","","","","2022-01-30","10:15:00","23.8","59.0"
"","","","","","","","","2022-01-30","10:30:00","23.6","64.0"
"","","","","","","","","2022-01-30","10:45:00","24.0","60.0"
"","","","","","","","","2022-01-30","11:00:00","24.1","59.0"
"","","","","","","","","2022-01-30","11:15:00","24.8","51.0"
"","","","","","","","","2022-01-30","11:30:00","25.2","50.0"
"","","","","","","","","2022-01-30","11:45:00","26.6","42.0"
"","","","","","","","","2022-01-30","12:00:00","27.5","37.0"
"","","","","","","","","2022-01-30","12:15:00","27.9","35.0"
"","","","","","","","","2022-01-30","12:30:00","26.7","43.0"
"","","","","","","","","2022-01-30","12:45:00","26.9","40.0"
"","","","","","","","","2022-01-30","13:00:00","27.5","38.0"
"","","","","","","","","2022-01-30","13:15:00","27.0","53.0"
"","","","","","","","","2022-01-30","13:30:00","26.8","48.0"
"","","","","","","","","2022-01-30","13:45:00","26.6","52.0"
"","","","","","","","","2022-01-30","14:00:00","26.7","50.0"
"","","","","","","","","2022-01-30","14:15:00","26.8","54.0"
"","","","","","","","","2022-01-30","14:30:00","27.0","52.0"
"","","","","","","","","2022-01-30","14:45:00","26.9","55.0"
"","","","","","","","","2022-01-30","15:00:00","26.6","61.0"
"","","","","","","","","2022-01-30","15:15:00","26.9","59.0"
"","","","","","","","","2022-01-30","15:30:00","26.2","62.0"
"","","","","","","","","2022-01-30","15:45:00","26.7","60.0"
"","","","","","","","","2022-01-30","16:00:00","27.3","57.0"
"","","","","","","","","2022-01-30","16:15:00","26.4","65.0"
"","","","","","","","","2022-01-30","16:30:00","25.7","78.0"
"","","","","","","","","2022-01-30","16:45:00","25.7","84.0"
"","","","","","","","","2022-01-30","17:00:00","25.3","87.0"
"","","","","","","","","2022-01-30","17:15:00","25.2","93.0"
"","","","","","","","","2022-01-30","17:30:00","24.9","98.0"
"","","","","","","","","2022-01-30","17:45:00","24.9","97.0"
"","","","","","","","","2022-01-30","18:00:00","24.7","87.0"
"","","","","","","","","2022-01-30","18:15:00","24.5","94.0"
"","","","","","","","","2022-01-30","18:30:00","24.1","97.0"
"","","","","","","","","2022-01-30","18:45:00","24.1","87.0"
"","","","","","","","","2022-01-30","19:00:00","23.9","87.0"
"","","","","","","","","2022-01-30","19:15:00","23.7","90.0"
"","","","","","","","","2022-01-30","19:30:00","23.6","92.0"
"","","","","","","","","2022-01-30","19:45:00","23.6","89.0"
"","","","","","","","","2022-01-30","20:00:00","23.4","87.0"
"","","","","","","","","2022-01-30","20:15:00","23.3","81.0"
"","","","","","","","","2022-01-30","20:30:00","23.6","72.0"
"","","","","","","","","2022-01-30","20:45:00","23.6","66.0"
"","","","","","","","","2022-01-30","21:00:00","23.3","76.0"
"","","","","","","","","2022-01-30","21:15:00","23.2","83.0"
"","","","","","","","","2022-01-30","21:30:00","23.0","86.0"
"","","","","","","","","2022-01-30","21:45:00","23.1","67.0"
"","","","","","","","","2022-01-30","22:00:00","23.6","55.0"
"","","","","","","","","2022-01-30","22:15:00","23.6","55.0"
"","","","","","","","","2022-01-30","22:30:00","22.6","64.0"
"","","","","","","","","2022-01-30","22:45:00","22.1","87.0"
"","","","","","","","","2022-01-30","23:00:00","21.8","99.0"
"","","","","","","","","2022-01-30","23:15:00","21.8","99.0"
"","","","","","","","","2022-01-30","23:30:00","21.3","99.0"
"","","","","","","","","2022-01-30","23:45:00","21.0","99.0"
"","","","","","","","","2022-01-31","00:00:00","21.4","99.0"
"","","","","","","","","2022-01-31","00:15:00","21.2","99.0"
"","","","","","","","","2022-01-31","00:30:00","21.0","99.0"
"","","","","","","","","2022-01-31","00:45:00","20.8","99.0"
"","","","","","","","","2022-01-31","01:00:00","20.5","99.0"
"","","","","","","","","2022-01-31","01:15:00","20.4","99.0"
"","","","","","","","","2022-01-31","01:30:00","20.1","99.0"
"","","","","","","","","2022-01-31","01:45:00","20.1","99.0"
"","","","","","","","","2022-01-31","02:00:00","19.7","99.0"
"","","","","","","","","2022-01-31","02:15:00","19.6","99.0"
"","","","","","","","","2022-01-31","02:30:00","19.4","99.0"
"","","","","","","","","2022-01-31","02:45:00","19.2","99.0"
"","","","","","","","","2022-01-31","03:00:00","19.3","99.0"
"","","","","","","","","2022-01-31","03:15:00","19.0","99.0"
"","","","","","","","","2022-01-31","03:30:00","18.7","99.0"
"","","","","","","","","2022-01-31","03:45:00","18.4","99.0"
"","","","","","","","","2022-01-31","04:00:00","18.6","99.0"
"","","","","","","","","2022-01-31","04:15:00","18.2","99.0"
"","","","","","","","","2022-01-31","04:30:00","17.9","99.0"
"","","","","","","","","2022-01-31","04:45:00","18.5","99.0"
"","","","","","","","","2022-01-31","05:00:00","18.7","99.0"
"","","","","","","","","2022-01-31","05:15:00","18.5","99.0"
"","","","","","","","","2022-01-31","05:30:00","19.4","99.0"
"","","","","","","","","2022-01-31","05:45:00","20.1","99.0"
"","","","","","","","","2022-01-31","06:00:00","20.0","99.0"
"","","","","","","","","2022-01-31","06:15:00","19.6","99.0"
"","","","","","","","","2022-01-31","06:30:00","19.6","99.0"
"","","","","","","","","2022-01-31","06:45:00","19.8","99.0"
"","","","","","","","","2022-01-31","07:00:00","20.1","99.0"
"","","","","","","","","2022-01-31","07:15:00","20.1","99.0"
"","","","","","","","","2022-01-31","07:30:00","20.1","99.0"
"","","","","","","","","2022-01-31","07:45:00","20.0","99.0"
"","","","","","","","","2022-01-31","08:00:00","19.5","99.0"
"","","","","","","","","2022-01-31","08:15:00","19.4","99.0"
"","","","","","","","","2022-01-31","08:30:00","20.0","99.0"
"","","","","","","","","2022-01-31","08:45:00","20.6","99.0"
"","","","","","","","","2022-01-31","09:00:00","22.2","82.0"
"","","","","","","","","2022-01-31","09:15:00","24.4","56.0"
"","","","","","","","","2022-01-31","09:30:00","24.1","60.0"
"","","","","","","","","2022-01-31","09:45:00","23.8","71.0"
"","","","","","","","","2022-01-31","10:00:00","23.8","66.0"
"","","","","","","","","2022-01-31","10:15:00","23.9","62.0"
"","","","","","","","","2022-01-31","10:30:00","24.3","60.0"
"","","","","","","","","2022-01-31","10:45:00","24.9","53.0"
"","","","","","","","","2022-01-31","11:00:00","25.4","47.0"
"","","","","","","","","2022-01-31","11:15:00","25.9","44.0"
"","","","","","","","","2022-01-31","11:30:00","25.9","43.0"
"","","","","","","","","2022-01-31","11:45:00","26.4","38.0"
"","","","","","","","","2022-01-31","12:00:00","26.4","43.0"
"","","","","","","","","2022-01-31","12:15:00","26.5","40.0"
"","","","","","","","","2022-01-31","12:30:00","26.4","49.0"
"","","","","","","","","2022-01-31","12:45:00","25.8","54.0"
"","","","","","","","","2022-01-31","13:00:00","26.6","52.0"
"","","","","","","","","2022-01-31","13:15:00","25.6","54.0"
"","","","","","","","","2022-01-31","13:30:00","26.0","55.0"
"","","","","","","","","2022-01-31","13:45:00","25.8","58.0"
"","","","","","","","","2022-01-31","14:00:00","25.7","55.0"
"","","","","","","","","2022-01-31","14:15:00","26.1","55.0"
"","","","","","","","","2022-01-31","14:30:00","26.2","54.0"
"","","","","","","","","2022-01-31","14:45:00","25.8","60.0"
"","","","","","","","","2022-01-31","15:00:00","26.3","57.0"
"","","","","","","","","2022-01-31","15:15:00","25.6","64.0"
"","","","","","","","","2022-01-31","15:30:00","25.4","67.0"
"","","","","","","","","2022-01-31","15:45:00","25.6","64.0"
"","","","","","","","","2022-01-31","16:00:00","26.0","62.0"
"","","","","","","","","2022-01-31","16:15:00","26.0","60.0"
"","","","","","","","","2022-01-31","16:30:00","25.3","63.0"
"","","","","","","","","2022-01-31","16:45:00","25.0","69.0"
"","","","","","","","","2022-01-31","17:00:00","24.7","72.0"
"","","","","","","","","2022-01-31","17:15:00","24.6","76.0"
"","","","","","","","","2022-01-31","17:30:00","24.5","80.0"
"","","","","","","","","2022-01-31","17:45:00","24.3","87.0"
"","","","","","","","","2022-01-31","18:00:00","24.1","90.0"
"","","","","","","","","2022-01-31","18:15:00","23.6","99.0"
"","","","","","","","","2022-01-31","18:30:00","23.3","99.0"
"","","","","","","","","2022-01-31","18:45:00","23.2","99.0"
"","","","","","","","","2022-01-31","19:00:00","22.8","99.0"
"","","","","","","","","2022-01-31","19:15:00","22.7","99.0"
"","","","","","","","","2022-01-31","19:30:00","22.6","99.0"
"","","","","","","","","2022-01-31","19:45:00","22.6","99.0"
"","","","","","","","","2022-01-31","20:00:00","22.5","99.0"
"","","","","","","","","2022-01-31","20:15:00","22.3","99.0"
"","","","","","","","","2022-01-31","20:30:00","21.6","99.0"
"","","","","","","","","2022-01-31","20:45:00","21.6","99.0"
"","","","","","","","","2022-01-31","21:00:00","21.9","99.0"
"","","","","","","","","2022-01-31","21:15:00","21.5","99.0"
"","","","","","","","","2022-01-31","21:30:00","20.9","99.0"
"","","","","","","","","2022-01-31","21:45:00","20.4","99.0"
"","","","","","","","","2022-01-31","22:00:00","19.8","99.0"
"","","","","","","","","2022-01-31","22:15:00","19.5","99.0"
